Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060749~mammary gland alveolus development	2	0.497512437811	0.143432612618	NM_001171623, NM_001122772	355	3	7039	13.2187793427	1.0	0.990014708055	92.6511838014
GOTERM_CC_DIRECT	GO:0071339~MLL1 complex	4	0.995024875622	0.143793679392	NM_001170629, NM_003185, NM_001193466, NM_001320415	375	26	7347	3.01415384615	1.0	0.998066777736	87.7163800818
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	5	1.24378109453	0.144230056917	NM_015001, NM_005647, NM_003036, NM_006037, NM_022802	375	40	7347	2.449	1.0	0.996199114302	87.8006728893
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	5	1.24378109453	0.144230056917	NM_012398, NM_002843, NM_002210, NM_181832, NM_014238	375	40	7347	2.449	1.0	0.996199114302	87.8006728893
GOTERM_CC_DIRECT	GO:0032010~phagolysosome	2	0.497512437811	0.145092036837	NM_001109, NM_000433	375	3	7347	13.0613333333	1.0	0.993576030516	87.965605391
GOTERM_CC_DIRECT	GO:0035867~alphav-beta3 integrin-IGF-1-IGF1R complex	2	0.497512437811	0.145092036837	NM_002210, NM_000875	375	3	7347	13.0613333333	1.0	0.993576030516	87.965605391
GOTERM_CC_DIRECT	GO:0031523~Myb complex	2	0.497512437811	0.145092036837	NM_002466, NM_001110556	375	3	7347	13.0613333333	1.0	0.993576030516	87.965605391
GOTERM_MF_DIRECT	GO:0000340~RNA 7-methylguanosine cap binding	2	0.497512437811	0.146315549507	NM_012154, NM_001114118	366	3	7107	12.9453551913	1.0	0.90887324536	89.9411012006
GOTERM_BP_DIRECT	GO:0035264~multicellular organism growth	5	1.24378109453	0.14908380364	NM_001330437, NM_005633, NM_001276252, NM_025099, NM_001256182	355	41	7039	2.41806939196	1.0	0.991091736906	93.4273106325
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	5	1.24378109453	0.14908380364	NM_001130071, NM_015001, NM_014757, NM_024408, NM_001024847	355	41	7039	2.41806939196	1.0	0.991091736906	93.4273106325
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	5	1.24378109453	0.14908380364	NM_005633, NM_001291549, NM_001144875, NM_001003699, NM_014238	355	41	7039	2.41806939196	1.0	0.991091736906	93.4273106325
GOTERM_BP_DIRECT	GO:0001822~kidney development	4	0.995024875622	0.152046306468	NM_020156, NM_001171623, NM_138300, NM_138621	355	27	7039	2.93750652061	1.0	0.991270237582	93.8026954041
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	4	0.995024875622	0.152046306468	NM_001303241, NM_002568, NM_001331017, NM_018028	355	27	7039	2.93750652061	1.0	0.991270237582	93.8026954041
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	7	1.74129353234	0.152737233313	NM_001040118, NM_001171623, NM_175736, NM_014240, NM_007353, NM_173174, NM_012401	355	72	7039	1.92773865415	1.0	0.990767650505	93.8872954257
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	7	1.74129353234	0.152737233313	NM_139283, NM_015343, NM_172171, NM_001282129, NM_018984, NM_005730, NM_001142353	355	72	7039	1.92773865415	1.0	0.990767650505	93.8872954257
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	3	0.746268656716	0.154297665622	NM_001003699, NM_001024847, NM_024940	355	14	7039	4.24889336016	1.0	0.990528719792	94.074380915
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	3	0.746268656716	0.154297665622	NM_181832, NM_001256182, NM_138621	355	14	7039	4.24889336016	1.0	0.990528719792	94.074380915
GOTERM_CC_DIRECT	GO:0000118~histone deacetylase complex	4	0.995024875622	0.156030584783	NM_005647, NM_006526, NM_006037, NM_015401	375	27	7347	2.90251851852	1.0	0.993027607479	89.886920959
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	5	1.24378109453	0.158683303772	NM_001330437, NM_002210, NM_003612, NM_173174, NM_001109	355	42	7039	2.3604963112	1.0	0.991143146987	94.5717640922
GOTERM_CC_DIRECT	GO:0016605~PML body	7	1.74129353234	0.158993246846	NM_198268, NM_199054, NM_003036, NM_001261, NM_001320415, NM_001261461, NM_030912	375	72	7347	1.90477777778	1.0	0.990403354241	90.3560503967
GOTERM_MF_DIRECT	GO:0016922~ligand-dependent nuclear receptor binding	3	0.746268656716	0.159578594879	NM_133480, NM_147223, NM_181659	366	14	7107	4.16100702576	1.0	0.92265547022	91.9865095256
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	4	0.995024875622	0.160020163128	NM_004091, NM_005633, NM_005027, NM_001256196	128	34	3107	2.85569852941	1.0	0.540822576277	88.3959787858
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	6	1.49253731343	0.16263381271	NM_000208, NM_001171623, NM_198679, NM_000875, NM_002072, NM_005027	128	71	3107	2.05127640845	1.0	0.538542750028	88.8341570148
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	18	4.4776119403	0.163798845584	NM_000208, NM_133480, NM_001145260, NM_202002, NM_005647, NM_001170629, NM_003185, NM_001003699, NM_004555, NM_030665, NM_147223, NM_000629, NM_004714, NM_001142353, NM_013368, NM_006037, NM_001261461, NM_181659	355	261	7039	1.36745993201	1.0	0.991898668425	95.1022650814
GOTERM_MF_DIRECT	GO:0005524~ATP binding	51	12.6865671642	0.167868414113	NM_001243186, NM_012290, NM_173174, NM_001330721, NM_001256196, NM_001322253, NM_199054, NM_001129820, NM_001261, NM_025164, NM_001308122, NM_001433, NM_001170629, NM_013302, NM_172171, NM_017780, NM_007110, NM_001130065, NM_014640, NM_012398, NM_001105540, NM_007313, NM_007199, NM_020410, NM_000208, NM_001164664, NM_001321236, NM_006662, NM_001163812, NM_138813, NM_001242829, NM_024776, NM_004714, NM_015254, NM_001322365, NM_020421, NM_006035, NM_014238, NM_144682, NM_001286, NM_012335, NM_022089, NM_001252100, NM_145686, NM_001024847, NM_198268, NM_001252007, NM_014140, NM_001184985, NM_000875, NM_006357	366	852	7107	1.16234703302	1.0	0.928087493336	93.0606505315
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	6	1.49253731343	0.169413898362	NM_002210, NM_024408, NM_000548, NM_147223, NM_005027, NM_181659	128	72	3107	2.02278645833	1.0	0.546146060123	89.9009294385
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	6	1.49253731343	0.169413898362	NM_001024847, NM_001346092, NM_000629, NM_005027, NM_001142353, NM_000433	128	72	3107	2.02278645833	1.0	0.546146060123	89.9009294385
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	8	1.99004975124	0.171545410756	NM_000208, NM_003749, NM_001433, NM_005399, NM_001346092, NM_005027, NM_014938, NM_138621	128	112	3107	1.73381696429	1.0	0.542835891801	90.2164210326
GOTERM_MF_DIRECT	GO:0018024~histone-lysine N-methyltransferase activity	4	0.995024875622	0.171702587748	NM_032482, NM_003482, NM_014727, NM_001300907	366	28	7107	2.77400468384	1.0	0.927737289472	93.5106791926
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	3	0.746268656716	0.17240990631	NM_001297427, NM_006598, NM_001257291	355	15	7039	3.96563380282	1.0	0.99336096417	95.8866847598
GOTERM_BP_DIRECT	GO:0034446~substrate adhesion-dependent cell spreading	3	0.746268656716	0.17240990631	NM_002210, NM_007313, NM_024776	355	15	7039	3.96563380282	1.0	0.99336096417	95.8866847598
GOTERM_BP_DIRECT	GO:0030522~intracellular receptor signaling pathway	3	0.746268656716	0.17240990631	NM_024408, NM_147223, NM_181659	355	15	7039	3.96563380282	1.0	0.99336096417	95.8866847598
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	4	0.995024875622	0.176917261205	NM_012398, NM_198679, NM_014376, NM_001109	355	29	7039	2.73491986401	1.0	0.993780927374	96.2485547574
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	4	0.995024875622	0.176917261205	NM_006322, NM_002466, NM_001286414, NM_001110556	355	29	7039	2.73491986401	1.0	0.993780927374	96.2485547574
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	5	1.24378109453	0.185553321166	NM_030627, NM_000875, NM_001242374, NM_005027, NM_001256196	128	55	3107	2.20667613636	1.0	0.565981604495	92.0745838681
GOTERM_BP_DIRECT	GO:0033690~positive regulation of osteoblast proliferation	2	0.497512437811	0.186528811472	NM_002210, NM_007313	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0001771~immunological synapse formation	2	0.497512437811	0.186528811472	NM_004946, NM_203447	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0033081~regulation of T cell differentiation in thymus	2	0.497512437811	0.186528811472	NM_005633, NM_001323638	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0046039~GTP metabolic process	2	0.497512437811	0.186528811472	NM_001257360, NM_001025390	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0030728~ovulation	2	0.497512437811	0.186528811472	NM_014727, NM_001257407	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0035235~ionotropic glutamate receptor signaling pathway	2	0.497512437811	0.186528811472	NM_030627, NM_173174	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0008064~regulation of actin polymerization or depolymerization	2	0.497512437811	0.186528811472	NM_001282129, NM_018984	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0035279~mRNA cleavage involved in gene silencing by miRNA	2	0.497512437811	0.186528811472	NM_012199, NM_012154	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0036302~atrioventricular canal development	2	0.497512437811	0.186528811472	NM_001330437, NM_017780	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0048842~positive regulation of axon extension involved in axon guidance	2	0.497512437811	0.186528811472	NM_001171623, NM_001271938	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0002467~germinal center formation	2	0.497512437811	0.186528811472	NM_130446, NM_199242	355	4	7039	9.91408450704	1.0	0.995033326552	96.9226307877
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	23	5.72139303483	0.187538260742	NM_021089, NM_015001, NM_202002, NM_004599, NM_006494, NM_005647, NM_003036, NM_001170629, NM_144976, NM_006526, NM_001276252, NM_001003699, NM_015401, NM_015338, NM_001304815, NM_001171623, NM_001202543, NM_001323638, NM_024680, NM_006037, NM_015035, NM_024496, NM_022802	355	357	7039	1.27744506253	1.0	0.994790425809	96.9863932316
GOTERM_CC_DIRECT	GO:0035068~micro-ribonucleoprotein complex	2	0.497512437811	0.188629016441	NM_012199, NM_012154	375	4	7347	9.796	1.0	0.994357960009	94.0596326174
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	4	0.995024875622	0.189749400811	NM_012398, NM_001145642, NM_199242, NM_001206482	355	30	7039	2.64375586854	1.0	0.99474153057	97.1217447527
GOTERM_BP_DIRECT	GO:0009749~response to glucose	4	0.995024875622	0.189749400811	NM_003749, NM_001040455, NM_173174, NM_001024847	355	30	7039	2.64375586854	1.0	0.99474153057	97.1217447527
GOTERM_MF_DIRECT	GO:0016817~hydrolase activity, acting on acid anhydrides	2	0.497512437811	0.190177433577	NM_001170629, NM_017780	366	4	7107	9.70901639344	1.0	0.943109220339	95.322959407
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	4	0.995024875622	0.190819237781	NM_001243186, NM_005633, NM_005027, NM_001256196	128	37	3107	2.62415540541	1.0	0.569293717808	92.6847927778
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	3	0.746268656716	0.190843369622	NM_021089, NM_003036, NM_001271938	355	16	7039	3.71778169014	1.0	0.994511320199	97.1865757335
GOTERM_BP_DIRECT	GO:0007020~microtubule nucleation	3	0.746268656716	0.190843369622	NM_006322, NM_001286414, NM_005493	355	16	7039	3.71778169014	1.0	0.994511320199	97.1865757335
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	3	0.746268656716	0.190843369622	NM_002210, NM_198679, NM_001024847	355	16	7039	3.71778169014	1.0	0.994511320199	97.1865757335
GOTERM_BP_DIRECT	GO:0051298~centrosome duplication	3	0.746268656716	0.190843369622	NM_006322, NM_001286414, NM_001323570	355	16	7039	3.71778169014	1.0	0.994511320199	97.1865757335
GOTERM_BP_DIRECT	GO:0007126~meiotic nuclear division	3	0.746268656716	0.190843369622	NM_006322, NM_001286414, NM_178836	355	16	7039	3.71778169014	1.0	0.994511320199	97.1865757335
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	5	1.24378109453	0.193942253384	NM_012398, NM_001105540, NM_001242829, NM_001330721, NM_005027	128	56	3107	2.16727120536	1.0	0.568057764423	93.0259726297
GOTERM_CC_DIRECT	GO:0031526~brush border membrane	3	0.746268656716	0.194454700419	NM_001308122, NM_007353, NM_001120	375	16	7347	3.6735	1.0	0.993080586881	94.6105728998
GOTERM_CC_DIRECT	GO:0030018~Z disc	4	0.995024875622	0.194480775222	NM_006037, NM_001110556, NM_001142446, NM_001142353	375	30	7347	2.61226666667	1.0	0.990366971046	94.6129287608
GOTERM_MF_DIRECT	GO:0030295~protein kinase activator activity	3	0.746268656716	0.197118365112	NM_001184985, NM_001122772, NM_003682	366	16	7107	3.64088114754	1.0	0.945470352191	95.8724112906
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	3	0.746268656716	0.209520232692	NM_000208, NM_000875, NM_025099	355	17	7039	3.49908864954	1.0	0.996642322755	98.1023225588
GOTERM_BP_DIRECT	GO:0042110~T cell activation	3	0.746268656716	0.209520232692	NM_015254, NM_000629, NM_001142353	355	17	7039	3.49908864954	1.0	0.996642322755	98.1023225588
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	3	0.746268656716	0.209520232692	NM_014663, NM_001323638, NM_147223	355	17	7039	3.49908864954	1.0	0.996642322755	98.1023225588
GOTERM_BP_DIRECT	GO:0030168~platelet activation	5	1.24378109453	0.209739886841	NM_001330437, NM_001105540, NM_007353, NM_002072, NM_001110556	355	47	7039	2.10937968235	1.0	0.996385898361	98.1111946541
GOTERM_MF_DIRECT	GO:0030145~manganese ion binding	4	0.995024875622	0.211451144073	NM_001252007, NM_001243186, NM_022089, NM_007313	366	31	7107	2.50555261766	1.0	0.953621040187	96.8222445728
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	4	0.995024875622	0.216071276068	NM_198268, NM_001171623, NM_173174, NM_001024847	355	32	7039	2.47852112676	1.0	0.996766848518	98.3507759097
GOTERM_MF_DIRECT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	3	0.746268656716	0.216270917295	NM_001282129, NM_018984, NM_003463	366	17	7107	3.42671166827	1.0	0.95381773316	97.0928780097
KEGG_PATHWAY	hsa04920:Adipocytokine signaling pathway	4	0.995024875622	0.22297634366	NM_003749, NM_001330437, NM_005399, NM_001346092	128	40	3107	2.42734375	1.0	0.617808922566	95.5669671423
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	4	0.995024875622	0.22297634366	NM_005633, NM_173174, NM_172171, NM_002072	128	40	3107	2.42734375	1.0	0.617808922566	95.5669671423
GOTERM_MF_DIRECT	GO:0008013~beta-catenin binding	4	0.995024875622	0.225123077555	NM_002843, NM_005647, NM_001170629, NM_032368	366	32	7107	2.42725409836	1.0	0.956875014841	97.5348647351
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	6	1.49253731343	0.225545599134	NM_001321236, NM_030627, NM_005633, NM_013302, NM_173174, NM_172171	375	64	7347	1.83675	1.0	0.994164991116	96.8329879005
GOTERM_BP_DIRECT	GO:0000301~retrograde transport, vesicle recycling within Golgi	2	0.497512437811	0.227462542917	NM_001202543, NM_018714	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0061179~negative regulation of insulin secretion involved in cellular response to glucose stimulus	2	0.497512437811	0.227462542917	NM_003355, NM_145686	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0051415~interphase microtubule nucleation by interphase microtubule organizing center	2	0.497512437811	0.227462542917	NM_006322, NM_001286414	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0034333~adherens junction assembly	2	0.497512437811	0.227462542917	NM_198268, NM_012398	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0030500~regulation of bone mineralization	2	0.497512437811	0.227462542917	NM_173174, NM_054027	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0002076~osteoblast development	2	0.497512437811	0.227462542917	NM_014240, NM_006037	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0033601~positive regulation of mammary gland epithelial cell proliferation	2	0.497512437811	0.227462542917	NM_001122772, NM_001003699	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0035148~tube formation	2	0.497512437811	0.227462542917	NM_001171623, NM_138621	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	2	0.497512437811	0.227462542917	NM_019848, NM_147223	355	5	7039	7.93126760563	1.0	0.997510864013	98.7114933163
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	4	0.995024875622	0.229508455269	NM_001171623, NM_007313, NM_001282531, NM_173174	355	33	7039	2.40341442595	1.0	0.997459950627	98.7678399874
GOTERM_CC_DIRECT	GO:0000923~equatorial microtubule organizing center	2	0.497512437811	0.22995446215	NM_006322, NM_001286414	375	5	7347	7.8368	1.0	0.992912594699	97.0680301812
GOTERM_MF_DIRECT	GO:0051011~microtubule minus-end binding	2	0.497512437811	0.231791573623	NM_006322, NM_001286414	366	5	7107	7.76721311475	1.0	0.958260878706	97.8255783663
GOTERM_MF_DIRECT	GO:0019001~guanyl nucleotide binding	2	0.497512437811	0.231791573623	NM_007353, NM_002072	366	5	7107	7.76721311475	1.0	0.958260878706	97.8255783663
GOTERM_MF_DIRECT	GO:0038191~neuropilin binding	2	0.497512437811	0.231791573623	NM_001171623, NM_003612	366	5	7107	7.76721311475	1.0	0.958260878706	97.8255783663
GOTERM_MF_DIRECT	GO:0019829~cation-transporting ATPase activity	2	0.497512437811	0.231791573623	NM_022089, NM_020410	366	5	7107	7.76721311475	1.0	0.958260878706	97.8255783663
GOTERM_BP_DIRECT	GO:0007507~heart development	6	1.49253731343	0.236974635908	NM_001330437, NM_207123, NM_000548, NM_001024847, NM_002072, NM_001142353	355	66	7039	1.80256081946	1.0	0.997792937239	98.9544161206
GOTERM_MF_DIRECT	GO:0004721~phosphoprotein phosphatase activity	4	0.995024875622	0.238960298109	NM_001330437, NM_001282129, NM_018984, NM_001142353	366	33	7107	2.35370094386	1.0	0.959891012977	98.102295526
KEGG_PATHWAY	hsa00310:Lysine degradation	4	0.995024875622	0.244983795066	NM_032482, NM_003482, NM_014727, NM_001300907	128	42	3107	2.31175595238	1.0	0.649890383299	96.8912943374
KEGG_PATHWAY	hsa04520:Adherens junction	4	0.995024875622	0.244983795066	NM_000208, NM_002843, NM_000875, NM_001024847	128	42	3107	2.31175595238	1.0	0.649890383299	96.8912943374
GOTERM_BP_DIRECT	GO:0048538~thymus development	3	0.746268656716	0.247327241615	NM_007313, NM_025099, NM_138621	355	19	7039	3.13076352854	1.0	0.998236522641	99.1695380837
GOTERM_BP_DIRECT	GO:0048536~spleen development	3	0.746268656716	0.247327241615	NM_007313, NM_025099, NM_138621	355	19	7039	3.13076352854	1.0	0.998236522641	99.1695380837
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	3	0.746268656716	0.247327241615	NM_015338, NM_019848, NM_147223	355	19	7039	3.13076352854	1.0	0.998236522641	99.1695380837
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	3	0.746268656716	0.247327241615	NM_002843, NM_198679, NM_000548	355	19	7039	3.13076352854	1.0	0.998236522641	99.1695380837
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	3	0.746268656716	0.247327241615	NM_001171623, NM_001024847, NM_015401	355	19	7039	3.13076352854	1.0	0.998236522641	99.1695380837
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	10	2.48756218905	0.251426959037	NM_013318, NM_006494, NM_002466, NM_032172, NM_007353, NM_172171, NM_001024847, NM_015035, NM_003298, NM_004638	355	137	7039	1.44731160687	1.0	0.998302204537	99.2426048347
GOTERM_MF_DIRECT	GO:0000993~RNA polymerase II core binding	3	0.746268656716	0.254975256967	NM_012199, NM_012154, NM_020894	366	19	7107	3.06600517688	1.0	0.966334574328	98.6064324061
GOTERM_CC_DIRECT	GO:0030424~axon	7	1.74129353234	0.255392280775	NM_001321236, NM_002111, NM_015254, NM_001282531, NM_001252100, NM_001308384, NM_173174	375	84	7347	1.63266666667	1.0	0.99488405474	98.1374613183
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	4	0.995024875622	0.256118644546	NM_005633, NM_004555, NM_005027, NM_001142353	128	43	3107	2.25799418605	1.0	0.661387141579	97.4124993523
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	4	0.995024875622	0.256118644546	NM_178040, NM_152787, NM_001346092, NM_138578	128	43	3107	2.25799418605	1.0	0.661387141579	97.4124993523
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	3	0.746268656716	0.266334644722	NM_001128610, NM_005633, NM_207123	355	20	7039	2.97422535211	1.0	0.998810282243	99.4604741903
GOTERM_BP_DIRECT	GO:0023014~signal transduction by protein phosphorylation	3	0.746268656716	0.266334644722	NM_000208, NM_145686, NM_001024847	355	20	7039	2.97422535211	1.0	0.998810282243	99.4604741903
GOTERM_BP_DIRECT	GO:0045931~positive regulation of mitotic cell cycle	3	0.746268656716	0.266334644722	NM_001330437, NM_007313, NM_001331017	355	20	7039	2.97422535211	1.0	0.998810282243	99.4604741903
GOTERM_BP_DIRECT	GO:0034198~cellular response to amino acid starvation	3	0.746268656716	0.266334644722	NM_003355, NM_001291549, NM_032259	355	20	7039	2.97422535211	1.0	0.998810282243	99.4604741903
GOTERM_BP_DIRECT	GO:0001844~protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	2	0.497512437811	0.266342022561	NM_022151, NM_138621	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0035280~miRNA loading onto RISC involved in gene silencing by miRNA	2	0.497512437811	0.266342022561	NM_012199, NM_012154	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0010591~regulation of lamellipodium assembly	2	0.497512437811	0.266342022561	NM_001282129, NM_018984	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0048596~embryonic camera-type eye morphogenesis	2	0.497512437811	0.266342022561	NM_198268, NM_001323638	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0045725~positive regulation of glycogen biosynthetic process	2	0.497512437811	0.266342022561	NM_000208, NM_003749	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0048704~embryonic skeletal system morphogenesis	2	0.497512437811	0.266342022561	NM_001271938, NM_001323638	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0044849~estrous cycle	2	0.497512437811	0.266342022561	NM_001282531, NM_147223	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0090399~replicative senescence	2	0.497512437811	0.266342022561	NM_001291549, NM_025099	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0022408~negative regulation of cell-cell adhesion	2	0.497512437811	0.266342022561	NM_007313, NM_181832	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0060020~Bergmann glial cell differentiation	2	0.497512437811	0.266342022561	NM_001330437, NM_007313	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
GOTERM_BP_DIRECT	GO:0006013~mannose metabolic process	2	0.497512437811	0.266342022561	NM_001320977, NM_000528	355	6	7039	6.60938967136	1.0	0.998704701446	99.4605656691
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	4	0.995024875622	0.267324048539	NM_173174, NM_172171, NM_002072, NM_001142353	128	44	3107	2.20667613636	1.0	0.672454042044	97.8548247571
GOTERM_CC_DIRECT	GO:0070578~RISC-loading complex	2	0.497512437811	0.269180426624	NM_012199, NM_012154	375	6	7347	6.53066666667	1.0	0.9950802755	98.5530190689
GOTERM_CC_DIRECT	GO:0097440~apical dendrite	2	0.497512437811	0.269180426624	NM_173174, NM_001110556	375	6	7347	6.53066666667	1.0	0.9950802755	98.5530190689
GOTERM_CC_DIRECT	GO:0005816~spindle pole body	2	0.497512437811	0.269180426624	NM_006322, NM_001286414	375	6	7347	6.53066666667	1.0	0.9950802755	98.5530190689
GOTERM_CC_DIRECT	GO:0042641~actomyosin	2	0.497512437811	0.269180426624	NM_006037, NM_006035	375	6	7347	6.53066666667	1.0	0.9950802755	98.5530190689
GOTERM_CC_DIRECT	GO:0031527~filopodium membrane	2	0.497512437811	0.269180426624	NM_002210, NM_181832	375	6	7347	6.53066666667	1.0	0.9950802755	98.5530190689
GOTERM_CC_DIRECT	GO:0031594~neuromuscular junction	3	0.746268656716	0.270977332144	NM_006037, NM_080538, NM_014824	375	20	7347	2.9388	1.0	0.993832195218	98.6003424467
GOTERM_MF_DIRECT	GO:0004652~polynucleotide adenylyltransferase activity	2	0.497512437811	0.271272857151	NM_001252007, NM_006999	366	6	7107	6.47267759563	1.0	0.971803159059	98.9891928902
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	2	0.497512437811	0.271272857151	NM_000208, NM_000875	366	6	7107	6.47267759563	1.0	0.971803159059	98.9891928902
GOTERM_MF_DIRECT	GO:0000146~microfilament motor activity	2	0.497512437811	0.271272857151	NM_012335, NM_001130065	366	6	7107	6.47267759563	1.0	0.971803159059	98.9891928902
GOTERM_MF_DIRECT	GO:0051864~histone demethylase activity (H3-K36 specific)	2	0.497512437811	0.271272857151	NM_014663, NM_012308	366	6	7107	6.47267759563	1.0	0.971803159059	98.9891928902
GOTERM_MF_DIRECT	GO:0015923~mannosidase activity	2	0.497512437811	0.271272857151	NM_001320977, NM_000528	366	6	7107	6.47267759563	1.0	0.971803159059	98.9891928902
GOTERM_MF_DIRECT	GO:0046332~SMAD binding	3	0.746268656716	0.274400923604	NM_003036, NM_001024847, NM_001110556	366	20	7107	2.91270491803	1.0	0.971035927198	99.050391207
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	9	2.23880597015	0.27445536174	NM_001252007, NM_001164664, NM_001184985, NM_001433, NM_007313, NM_025164, NM_138813, NM_007199, NM_006035	366	120	7107	1.45635245902	1.0	0.968890157758	99.0514250358
